,Unnamed: 0,name,height,weight,reach,STANCE,SLPM,Str Acc,SApm,Str. Def,TD Avg,TD Acc,TD Def,Sub Avg,age
3603,3603,Ricardo Almeida,72.0,170,74.0, Orthodox,2.02,0.49,1.2,0.61,3.74,0.38,0.31,1.2,47.0
3604,3604,Akbarh Arreola,70.0,155,71.0, Southpaw,2.32,0.45,4.01,0.56,1.07,1.0,0.33,0.4,41.0
3605,3605,Rafael Fiziev,68.0,155,71.0, Switch,4.9,0.51,4.97,0.49,0.29,0.4,0.89,0.0,31.0
3606,3606,Richie Smullen,69.0,155,68.0, Orthodox,1.98,0.77,2.26,0.65,8.49,0.66,0.0,0.0,32.0
3607,3607,Alex Morono,71.0,170,72.0, Orthodox,4.87,0.4,4.16,0.58,0.32,0.22,0.55,0.4,33.0
3608,3608,Rainy Martinez,72.0,199,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3609,3609,Mateusz Rebecki,67.0,155,66.0, Southpaw,4.69,0.48,4.15,0.54,4.12,0.75,0.33,1.0,31.0
3610,3610,David Hulett,70.0,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
3611,3611,Tomomi Iwama,63.0,155,66.0, Orthodox,1.0,0.2,3.0,0.7,0.0,0.0,0.0,0.0,
3612,3612,Chad Leonhardt,72.0,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
3613,3613,Paul Taylor,72.0,155,72.0, Orthodox,4.44,0.47,4.47,0.55,0.27,0.25,0.56,0.5,44.0
3614,3614,Danny Martinez,66.0,125,67.0, Orthodox,2.73,0.28,3.77,0.63,3.0,0.45,0.36,0.0,38.0
3615,3615,Josh Emmett,66.0,145,70.0, Orthodox,4.04,0.36,4.61,0.61,0.91,0.37,0.46,0.1,39.0
3616,3616,Jon Manley,73.0,170,74.0, Orthodox,1.13,0.2,4.33,0.45,1.0,0.07,0.2,0.0,37.0
3617,3617,Jennifer Gonzalez,62.0,125,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
3618,3618,James Moontasri,70.0,170,71.0, Switch,2.39,0.48,3.86,0.4,0.0,0.0,0.79,0.2,36.0
3619,3619,Cameron VanCamp,74.0,155,74.0, Switch,5.31,0.47,6.41,0.4,0.0,0.0,0.0,0.0,31.0
3620,3620,Joseph Morales,66.0,125,69.0, Switch,1.58,0.37,1.72,0.6,0.53,0.5,0.23,2.6,29.0
3621,3621,Jair Farias,73.0,145,76.0, Orthodox,3.8,0.39,5.33,0.51,0.0,0.0,0.41,0.0,31.0
3622,3622,Guy Mezger,73.0,200,74.0, Orthodox,2.3,0.32,1.36,0.72,0.39,0.5,0.88,0.0,56.0
3623,3623,Casey Olson,67.0,145,68.0, Orthodox,2.48,0.6,0.0,1.0,3.54,0.57,1.0,1.8,
3624,3624,Paul Rodriguez,67.0,155,69.0, Orthodox,0.84,1.0,1.68,0.68,0.0,0.0,0.5,0.0,
3625,3625,Brandon Shuey,67.0,155,68.0, Orthodox,0.68,0.33,1.36,0.0,0.0,0.0,0.0,10.2,48.0
3626,3626,Sijara Eubanks,64.0,125,67.0, Orthodox,4.3,0.43,3.43,0.57,1.9,0.44,0.66,0.3,39.0
3627,3627,Valentina Shevchenko,65.0,125,66.0, Southpaw,3.28,0.52,2.11,0.62,2.56,0.63,0.71,0.4,36.0
3628,3628,Jumabieke Tuerxun,67.0,135,67.0, Orthodox,1.6,0.28,3.08,0.59,0.47,0.11,0.66,0.9,38.0
3629,3629,Igor Borisov,72.0,235,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3630,3630,Mario Piazzon,69.0,265,73.0, Orthodox,1.35,0.73,1.16,0.4,18.87,0.5,0.5,0.0,26.0
3631,3631,Coty Wheeler,66.0,135,67.0, Orthodox,1.88,0.22,3.16,0.59,0.87,0.37,0.33,2.6,45.0
3632,3632,Kestutis Smirnovas,70.0,200,73.0, Orthodox,4.95,0.52,5.05,0.54,1.55,0.5,1.0,1.6,
3633,3633,Tony Sims,71.0,155,70.0, Southpaw,1.81,0.63,0.76,0.65,0.71,0.5,0.5,0.7,38.0
3634,3634,Adam Antolin,65.0,125,63.0, Orthodox,5.73,0.52,5.0,0.69,0.0,0.0,1.0,0.0,42.0
3635,3635,Chelsea Hackett,64.0,125,66.0, Switch,2.58,0.51,4.85,0.46,0.0,0.0,0.57,0.0,25.0
3636,3636,Deiveson Figueiredo,65.0,135,68.0, Orthodox,3.01,0.55,3.38,0.5,1.65,0.42,0.58,1.7,36.0
3637,3637,Niklas Backstrom,73.0,145,74.0, Orthodox,1.12,0.41,3.65,0.4,2.92,0.8,0.72,2.2,34.0
3638,3638,Sean O'Connell,73.0,205,74.0, Orthodox,5.46,0.48,6.77,0.45,0.0,0.0,0.3,0.5,40.0
3639,3639,Milana Dudieva,63.0,135,72.0, Orthodox,0.87,0.31,3.43,0.58,2.34,0.45,0.0,0.0,34.0
3640,3640,Ronys Torres,67.0,155,69.0, Orthodox,0.87,0.26,1.93,0.57,4.0,0.47,0.16,0.5,48.0
3641,3641,Koya Kanda,69.0,145,75.0, Southpaw,3.63,0.41,2.9,0.53,2.0,0.18,1.0,0.0,28.0
3642,3642,Darrius Flowers,69.0,155,71.0, Orthodox,2.94,0.54,5.16,0.43,0.63,0.2,0.6,0.0,29.0
3643,3643,Rin Nakai,61.0,135,61.0, Orthodox,1.57,0.33,3.9,0.6,3.0,0.18,0.75,0.5,37.0
3644,3644,Dwight Joseph,66.0,135,68.0, Switch,2.6,0.52,2.87,0.55,1.0,0.2,0.2,1.0,34.0
3645,3645,Brandon Girtz,67.0,155,69.0,,2.5,0.6,1.92,0.47,5.76,1.0,1.0,0.0,39.0
3646,3646,Ryan Thomas,72.0,170,76.0, Orthodox,2.01,0.36,4.17,0.3,5.59,0.33,0.0,2.2,39.0
3647,3647,Alejandro Villalobos,67.0,145,67.0,,3.93,0.46,4.07,0.67,1.0,0.5,0.0,0.0,44.0
3648,3648,Marius Enache,71.0,155,70.0,,1.71,0.34,0.66,0.84,3.94,1.0,0.0,3.9,48.0
3649,3649,Tateki Matsuda,67.0,125,66.0, Orthodox,3.2,0.34,3.43,0.69,0.0,0.0,0.16,0.0,38.0
3650,3650,AJ Siscoe,67.0,135,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3651,3651,Brad Mitchell,71.0,145,67.0,,1.15,0.33,4.2,0.52,0.0,0.0,1.0,1.9,49.0
3652,3652,Cyrillo Padilha,71.0,155,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
3653,3653,Leandro Issa,67.0,135,69.0, Orthodox,2.08,0.37,3.17,0.58,2.38,0.22,0.5,1.2,40.0
3654,3654,Dustin Pague,69.0,135,74.0, Orthodox,1.65,0.53,2.96,0.41,1.03,0.44,0.55,2.6,36.0
3655,3655,Zach Rosol,,243,,,0.0,0.0,14.21,0.25,0.0,0.0,0.0,0.0,
3656,3656,Erin Blanchfield,64.0,125,66.0, Orthodox,5.47,0.45,4.34,0.58,2.05,0.33,0.81,1.0,25.0
3657,3657,Kazushi Sakuraba,72.0,185,73.0, Southpaw,1.26,0.41,2.03,0.51,1.26,0.31,0.48,1.7,54.0
3658,3658,Derek Downey,73.0,185,75.0, Orthodox,0.32,1.0,3.36,0.12,2.4,0.16,0.0,0.0,44.0
3659,3659,Oscar Cota,72.0,230,72.0, Orthodox,0.33,0.41,2.47,0.41,0.0,0.0,0.6,1.0,39.0
3660,3660,Jamie Mullarkey,72.0,155,74.0, Orthodox,4.39,0.46,4.53,0.53,2.31,0.34,0.78,0.1,29.0
3661,3661,Joe Ellenberger,69.0,155,72.0, Orthodox,1.62,0.47,3.45,0.48,3.17,0.4,0.0,1.1,39.0
3662,3662,Chris Saunders,68.0,155,71.0,,1.48,0.22,2.96,0.75,3.7,1.0,0.0,0.0,38.0
3663,3663,Tedd Williams,73.0,275,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
3664,3664,Brandon Davis,70.0,135,72.0, Orthodox,4.68,0.35,4.62,0.58,0.74,0.42,0.57,0.1,34.0
3665,3665,Nick Agallar,68.0,155,69.0, Orthodox,0.69,0.11,4.56,0.42,0.0,0.0,0.0,0.0,45.0
3666,3666,Romie Aram,70.0,170,72.0, Orthodox,1.8,0.35,2.83,0.5,2.5,0.62,0.83,0.0,46.0
3667,3667,Gary Frazier,72.0,245,75.0, Orthodox,1.5,0.39,2.77,0.46,0.0,0.0,1.0,0.0,
3668,3668,Fernie Garcia,67.0,135,67.0, Orthodox,2.04,0.34,3.79,0.48,0.28,0.5,0.5,0.6,32.0
3669,3669,Jon Hess,79.0,295,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3670,3670,Brandon Vera,75.0,230,78.0, Orthodox,3.03,0.56,2.81,0.52,0.7,0.53,0.59,0.2,46.0
3671,3671,Adam Lynn,70.0,155,70.0, Orthodox,1.47,0.63,6.95,0.1,0.0,0.0,0.5,0.0,
3672,3672,Jake Lindsey,71.0,155,73.0, Switch,3.44,0.52,4.01,0.46,0.65,0.33,0.5,0.0,37.0
3673,3673,Shauna Bannon,65.0,115,65.0, Switch,3.6,0.37,3.73,0.37,0.0,0.0,0.33,0.0,30.0
3674,3674,Cole Province,69.0,145,68.0, Orthodox,1.47,0.44,2.72,0.43,2.4,0.5,0.83,1.0,43.0
3675,3675,Miranda Maverick,63.0,125,65.0, Southpaw,3.8,0.47,2.6,0.59,2.49,0.46,0.4,0.4,26.0
3676,3676,Marius Zaromskis,69.0,170,72.0, Orthodox,5.02,0.34,5.93,0.5,0.73,0.42,0.73,0.0,43.0
3677,3677,Henry Cejudo,64.0,135,64.0, Orthodox,3.77,0.46,3.29,0.6,1.99,0.32,0.75,0.2,37.0
3678,3678,Jamelle Jones,72.0,205,75.0, Orthodox,1.78,0.8,3.11,0.65,0.0,0.0,0.0,0.0,36.0
3679,3679,Amiran Gogoladze,73.0,170,74.0, Switch,1.64,0.66,0.82,0.0,0.0,0.0,0.0,0.0,26.0
3680,3680,Josh Barnett,75.0,250,78.0, Orthodox,3.2,0.5,2.11,0.57,1.26,0.55,0.55,1.4,46.0
3681,3681,Alexander Soldatkin,74.0,250,75.0, Orthodox,1.16,0.6,1.35,0.26,1.45,0.5,0.5,0.0,30.0
3682,3682,Michael Morales,72.0,170,79.0, Orthodox,5.28,0.46,3.6,0.52,1.24,0.41,0.91,0.0,24.0
3683,3683,Nikolajus Cilkinas,, --,, Orthodox,0.0,0.0,5.88,0.16,0.0,0.0,0.0,0.0,
3684,3684,Erick Sanchez,70.0,145,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
3685,3685,Vladimir Matyushenko,72.0,205,74.0, Orthodox,1.9,0.44,1.62,0.59,3.25,0.46,0.7,0.1,53.0
3686,3686,Tsuyoshi Tamakairiki,72.0,220,74.0, Orthodox,0.0,0.0,26.67,0.5,0.0,0.0,0.0,0.0,
3687,3687,Elizabeth Phillips,66.0,135,65.0, Orthodox,2.6,0.33,3.07,0.58,0.75,0.25,0.53,0.2,37.0
3688,3688,Jeremiah Riggs,72.0,185,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
3689,3689,Jimmie Rivera,64.0,135,68.0, Orthodox,4.03,0.4,3.9,0.6,0.88,0.27,0.92,0.1,34.0
3690,3690,Jeff Monson,69.0,247,74.0, Orthodox,0.97,0.3,2.87,0.59,1.06,0.12,0.66,0.7,53.0
3691,3691,Ikram Aliskerov,72.0,185,76.0, Southpaw,8.24,0.65,7.15,0.36,2.33,0.33,0.0,2.3,31.0
3692,3692,Khalid Taha,65.0,135,69.0, Orthodox,2.64,0.32,4.12,0.46,0.0,0.0,0.61,0.2,32.0
3693,3693,Roosevelt Roberts,74.0,155,73.0, Orthodox,3.05,0.44,3.12,0.52,1.39,0.29,0.52,0.9,30.0
3694,3694,Karl Williams,75.0,235,79.0, Orthodox,2.87,0.52,1.7,0.6,4.75,0.5,1.0,0.2,34.0
3695,3695,Jorge Gonzalez,74.0,205,76.0, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
3696,3696,Emilio Chavez,69.0,145,70.0,,2.73,0.48,1.53,0.54,3.0,0.5,0.0,0.0,
3697,3697,Emiliano Linares,68.0,145,72.0, Orthodox,1.17,0.28,3.59,0.26,0.0,0.0,0.33,0.0,27.0
3698,3698,Taiyilake Nueraji,74.0,170,75.0, Southpaw,11.01,0.48,7.39,0.58,0.0,0.0,0.0,0.0,23.0
3699,3699,Paul Redmond,70.0,145,71.0, Orthodox,0.72,0.34,2.99,0.41,0.0,0.0,0.5,0.0,37.0
3700,3700,Landon Quinones,69.0,155,70.0, Southpaw,6.77,0.4,7.7,0.55,0.5,0.33,1.0,0.0,28.0
3701,3701,Albert Cheng,71.0,170,71.0, Orthodox,1.0,0.41,2.6,0.71,0.0,0.0,0.0,0.0,39.0
3702,3702,Kwan Ho Kwak,65.0,135,70.0, Switch,3.29,0.41,3.45,0.47,0.78,1.0,0.26,0.0,34.0
3703,3703,Kyle Stewart,72.0,170,76.0, Orthodox,1.41,0.35,2.42,0.43,1.32,0.2,0.6,0.0,35.0
3704,3704,Danny Davis,74.0,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
3705,3705,JJ Okanovich,71.0,155,76.0, Orthodox,6.93,0.55,5.27,0.5,0.0,0.0,1.0,0.0,33.0
3706,3706,Chad Corvin,77.0,255,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3707,3707,Ivan Cole,69.0,135,69.0,,2.68,0.36,4.69,0.46,0.0,0.0,0.0,0.0,33.0
3708,3708,Alexander Otsuka,73.0,205,74.0, Orthodox,0.9,0.55,1.16,0.51,1.51,0.43,0.53,0.8,52.0
3709,3709,Ray Perales,70.0,170,72.0, Orthodox,0.18,0.25,2.39,0.32,0.0,0.0,0.33,0.0,
3710,3710,Daron Cruickshank,68.0,155,72.0, Switch,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2,38.0
3711,3711,Alexander Volkov,79.0,250,80.0, Orthodox,5.1,0.57,3.0,0.54,0.49,0.63,0.73,0.2,35.0
3712,3712,Kevin Randleman,70.0,205,73.0, Orthodox,1.26,0.54,1.12,0.57,2.0,0.56,0.3,0.8,52.0
3713,3713,Logan Clark,74.0,185,75.0, Orthodox,2.2,0.54,1.49,0.53,0.31,1.0,0.3,2.1,39.0
3714,3714,Bibiano Fernandes,67.0,139,67.0, Orthodox,2.91,0.4,2.02,0.72,3.97,0.53,0.77,0.6,44.0
3715,3715,Rafael  Del Real,71.0,225,,,5.58,0.4,0.0,0.0,20.93,1.0,1.0,0.0,
3716,3716,Lloyd Van Dams,73.0,240,74.0, Southpaw,0.0,0.0,3.01,0.15,0.0,0.0,0.0,0.0,52.0
3717,3717,Javy Ayala,73.0,265,76.0,,0.83,0.25,5.0,0.33,0.0,0.0,0.0,0.0,35.0
3718,3718,Josh Bryant,70.0,185,72.0, Orthodox,1.1,0.2,6.1,0.43,0.0,0.0,0.0,0.0,44.0
3719,3719,David Baron,66.0,155,68.0, Switch,1.17,0.3,2.1,0.56,0.0,0.0,0.14,0.7,51.0
3720,3720,Artem Frolov,70.0,185,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
3721,3721,Mario Miranda,75.0,185,74.0, Orthodox,1.96,0.54,2.46,0.36,1.02,0.6,0.54,0.0,44.0
3722,3722,Mikheil Sazhiniani,,205,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3723,3723,Ryan Jimmo,73.0,205,73.0, Orthodox,3.12,0.66,2.77,0.46,0.45,0.28,0.87,0.0,42.0
3724,3724,Sergio Pettis,66.0,125,69.0, Orthodox,3.88,0.37,2.91,0.65,0.85,0.4,0.67,0.4,30.0
3725,3725,Gaetano Pirrello,67.0,135,65.0, Orthodox,0.99,0.55,2.44,0.42,0.0,0.0,0.3,0.0,32.0
3726,3726,Aaron Wilkinson,70.0,155,72.0, Orthodox,0.0,0.0,0.0,1.0,7.32,1.0,0.0,0.0,37.0
3727,3727,Don Shainis,66.0,145,67.0, Orthodox,3.42,0.5,5.87,0.31,0.97,0.25,0.2,1.9,33.0
3728,3728,Heather Clark,66.0,115,64.0, Orthodox,3.69,0.49,5.62,0.5,0.33,0.04,0.8,0.3,43.0
3729,3729,Islam Dulatov,,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3730,3730,Tabatha Ricci,61.0,115,61.0, Orthodox,4.28,0.37,4.94,0.6,2.99,0.35,0.77,0.2,29.0
3731,3731,Marcos Vinicius,69.0,125,69.0, Orthodox,1.93,0.49,2.91,0.47,0.0,0.0,0.25,0.5,44.0
3732,3732,Nick Penner,76.0,205,77.0, Southpaw,1.25,0.3,4.6,0.38,0.0,0.0,0.4,0.0,44.0
3733,3733,Kurt Holobaugh,71.0,155,70.0, Orthodox,4.37,0.43,4.07,0.48,0.71,0.36,0.46,0.9,37.0
3734,3734,Val Woodburn,68.0,170,74.0, Orthodox,1.6,0.35,4.93,0.36,1.92,1.0,0.5,0.0,30.0
3735,3735,Gil Castillo,69.0,170,70.0, Southpaw,0.6,0.45,2.22,0.44,3.33,0.45,0.5,0.0,58.0
3736,3736,David Teymur,69.0,155,73.0, Southpaw,4.69,0.43,3.53,0.55,0.94,0.33,0.77,0.0,35.0
3737,3737,Anthony Christodoulou,69.0,155,72.0, Orthodox,2.19,0.26,5.9,0.45,0.0,0.0,0.4,0.0,36.0
3738,3738,Mason Jones,70.0,155,74.0, Orthodox,5.61,0.44,4.94,0.46,3.16,0.45,0.8,0.0,29.0
3739,3739,Akiyo Nishiura,68.0,139,70.0, Southpaw,1.59,0.57,1.26,0.57,0.0,0.0,0.52,0.3,40.0
3740,3740,Kengo Watanabe,76.0,220,77.0, Orthodox,0.6,0.4,3.4,0.35,1.0,1.0,0.37,0.0,48.0
3741,3741,Rodolfo Marques Diniz,66.0,135,69.0,,1.08,0.32,2.36,0.33,0.0,0.0,0.5,1.8,40.0
3742,3742,Devin Smyth,70.0,170,72.0, Switch,2.6,0.68,6.73,0.25,4.0,0.26,1.0,0.0,28.0
3743,3743,Clint Hester,74.0,205,77.0, Orthodox,3.36,0.42,3.44,0.56,1.02,0.35,0.6,0.0,37.0
3744,3744,Chris Beal,67.0,125,69.0, Orthodox,3.45,0.35,3.18,0.61,1.6,0.58,0.78,0.2,38.0
3745,3745,Treston Thomison,68.0,145,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3746,3746,Billy Giovanella,68.0,125,69.0,,1.27,0.4,2.02,0.52,0.87,0.12,1.0,1.7,38.0
3747,3747,Francisco France,72.0,205,75.0,,0.54,0.33,3.51,0.27,0.0,0.0,0.0,6.1,41.0
3748,3748,AJ Matthews,71.0,185,74.0,,5.11,0.52,4.96,0.51,0.0,0.0,1.0,0.0,
3749,3749,Jonathan Rivera,69.0,155,72.0,,4.36,0.49,3.9,0.6,0.0,0.0,0.0,0.0,
3750,3750,Cameron Smotherman,69.0,135,69.0, Orthodox,4.0,0.36,13.0,0.35,0.0,0.0,0.0,0.0,26.0
3751,3751,Wulijiburen,69.0,135,69.0, Orthodox,1.61,0.42,3.02,0.56,3.28,0.42,0.77,0.4,35.0
3752,3752,John Makdessi,68.0,155,68.0, Orthodox,5.52,0.49,4.15,0.68,0.0,0.0,0.86,0.0,39.0
3753,3753,Jocelyn Jones-Lybarger,67.0,115,64.0, Orthodox,2.96,0.31,4.83,0.56,0.34,0.25,0.81,0.0,38.0
3754,3754,YoungJae Song,67.0,145,70.0, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
3755,3755,Ron van Clief,70.0,190,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
3756,3756,Lorenz Larkin,71.0,170,72.0, Orthodox,3.53,0.46,2.74,0.63,0.27,0.42,0.79,0.1,37.0
3757,3757,Azamat Gashimov,66.0,125,67.0, Orthodox,1.24,0.21,4.75,0.53,1.69,0.25,0.0,0.0,34.0
3758,3758,Rulon Gardner,75.0,265,77.0, Orthodox,2.05,0.25,1.45,0.6,0.75,1.0,1.0,0.0,52.0
3759,3759,Diana Belbita,67.0,115,68.0, Orthodox,6.54,0.42,6.55,0.51,0.91,0.62,0.65,0.0,27.0
3760,3760,Kevin Vallejos,67.0,145,68.0, Switch,4.73,0.44,5.8,0.51,0.0,0.0,0.66,0.0,22.0
3761,3761,Joey Beltran,73.0,185,75.0, Orthodox,4.92,0.36,5.27,0.54,0.48,0.18,0.75,0.0,42.0
3762,3762,Artur Oumakhanov,67.0,154,69.0, Orthodox,1.2,0.33,1.67,0.82,3.0,0.75,0.33,0.0,45.0
3763,3763,Rashad Evans,72.0,205,75.0, Orthodox,2.14,0.37,2.42,0.63,2.98,0.44,0.73,0.0,44.0
3764,3764,Lina Lansberg,67.0,135,65.0, Orthodox,2.69,0.55,3.87,0.44,0.52,0.27,0.47,0.1,42.0
3765,3765,Ricardo Ramos,69.0,145,72.0, Orthodox,3.21,0.37,3.74,0.57,3.02,0.6,0.72,0.7,28.0
3766,3766,Nicholas Musoke,72.0,170,75.0, Orthodox,3.56,0.35,3.8,0.57,1.16,0.19,0.82,0.2,38.0
3767,3767,Dinis Paiva Jr.,69.0,145,71.0, Southpaw,2.6,0.41,2.73,0.67,0.0,0.0,0.81,0.0,35.0
3768,3768,Matt Dixon,70.0,170,75.0, Switch,1.97,0.43,4.56,0.37,3.06,0.3,0.0,0.0,28.0
3769,3769,Viscardi Andrade,71.0,170,75.0, Orthodox,3.26,0.42,2.77,0.63,1.93,0.5,0.66,0.3,40.0
3770,3770,Marcos Bonilla,70.0,145,70.0,,0.47,0.12,0.47,0.94,0.0,0.0,0.0,0.0,
3771,3771,Yusup Saadulaev,66.0,135,68.0,,0.57,0.45,0.96,0.66,5.73,0.6,0.0,1.0,39.0
3772,3772,Youssef Zalal,70.0,145,72.0, Switch,2.88,0.49,1.73,0.65,2.28,0.34,0.6,1.3,27.0
3773,3773,Karen Darabedyan,67.0,155,68.0, Orthodox,3.43,0.51,2.62,0.67,2.14,0.75,0.0,0.0,37.0
3774,3774,Modestas Bukauskas,75.0,205,78.0, Switch,3.28,0.41,3.87,0.5,0.0,0.0,0.71,0.0,30.0
3775,3775,Jose Medina,72.0,205,74.0, Orthodox,1.6,0.26,4.87,0.53,0.0,0.0,0.14,0.0,33.0
3776,3776,Ibo Aslan,75.0,205,77.0, Orthodox,6.83,0.45,4.53,0.64,0.0,0.0,1.0,0.0,28.0
3777,3777,Roman Kopylov,72.0,185,75.0, Southpaw,4.66,0.54,4.1,0.6,0.42,0.5,0.87,0.0,33.0
3778,3778,Paul Bradley,69.0,170,72.0, Orthodox,2.26,0.32,4.13,0.56,1.12,0.16,1.0,0.0,40.0
3779,3779,Lauren Mueller,65.0,125,67.0, Orthodox,4.08,0.41,3.77,0.58,0.7,0.5,0.71,0.0,32.0
3780,3780,Esteban Ribovics,70.0,155,69.0, Orthodox,6.2,0.52,3.49,0.53,0.93,0.66,0.6,0.5,28.0
3781,3781,Herschel Walker,73.0,215,76.0, Orthodox,3.42,0.67,0.45,0.46,1.94,1.0,1.0,0.0,62.0
3782,3782,Matt Ricehouse,72.0,155,72.0,,3.7,0.44,4.8,0.47,1.0,0.22,0.81,0.0,37.0
3783,3783,Dante Rivera,73.0,185,68.0, Southpaw,2.27,0.53,4.0,0.25,0.0,0.0,0.16,0.0,49.0
3784,3784,Leonardo Silva de Oliveira,74.0,185,76.0, Orthodox,1.07,0.4,0.54,0.5,24.11,0.5,0.0,0.0,32.0
3785,3785,Billy Brand,,135,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
3786,3786,Frankie Saenz,66.0,135,66.0, Orthodox,3.94,0.47,3.5,0.52,1.74,0.31,0.61,0.1,43.0
3787,3787,Marcus LeVesseur,69.0,155,70.0, Southpaw,2.55,0.64,3.7,0.37,3.89,0.36,0.83,0.6,41.0
3788,3788,Tim Sylvia,80.0,265,80.0, Orthodox,4.23,0.41,2.61,0.61,0.11,1.0,0.75,0.1,48.0
3789,3789,Ronald Carillo,,125,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3790,3790,KyeungPyo Kim,69.0,155,71.0, Orthodox,6.77,0.46,6.32,0.63,3.87,0.4,1.0,0.0,32.0
3791,3791,Paulo Renato Junior,72.0,205,73.0, Orthodox,4.89,0.45,5.18,0.56,0.0,0.0,1.0,0.0,30.0
3792,3792,Marilia Santos,64.0,125,68.0, Orthodox,4.4,0.54,4.07,0.53,1.0,1.0,0.66,1.0,31.0
3793,3793,Jason Tan,70.0,170,71.0, Orthodox,0.69,0.29,7.37,0.18,0.0,0.0,0.0,0.0,42.0
3794,3794,John Donaldson,68.0,145,68.0,,1.21,0.23,4.22,0.51,0.0,0.0,0.0,0.0,31.0
3795,3795,Mike Wessel,72.0,260,71.0, Orthodox,1.82,0.56,6.43,0.22,6.29,0.5,0.0,0.0,46.0
3796,3796,Dave Strasser,70.0,170,72.0, Orthodox,3.04,0.45,1.88,0.59,0.72,0.33,0.33,0.0,54.0
3797,3797,Chad Sutton,73.0,185,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
3798,3798,Dino Pezao,,205,, Orthodox,0.66,0.3,3.28,0.31,0.0,0.0,0.0,0.0,
3799,3799,Nick Urso,66.0,125,66.0, Southpaw,3.61,0.45,5.06,0.36,0.0,0.0,0.0,0.0,38.0
3800,3800,Drakkar Klose,69.0,155,70.0, Orthodox,4.37,0.55,3.46,0.51,1.58,0.26,0.69,0.0,36.0
3801,3801,Israel Albuquerque,,185,, Orthodox,0.32,0.13,3.34,0.25,0.0,0.0,0.0,0.0,
3802,3802,Jorge de Oliveira,68.0,155,71.0, Orthodox,1.26,0.31,4.84,0.48,0.0,0.0,0.22,0.0,44.0
3803,3803,Trevor Peek,69.0,155,70.0, Switch,4.58,0.54,4.17,0.44,1.82,0.53,0.54,0.0,29.0
3804,3804,Brendan Loughnane,70.0,145,70.0, Switch,6.23,0.63,6.7,0.53,1.5,0.3,0.92,0.0,34.0
3805,3805,Beneil Dariush,70.0,155,72.0, Southpaw,3.78,0.48,2.65,0.57,1.9,0.34,0.8,0.9,35.0
3806,3806,Paul Daley,69.0,170,76.0, Orthodox,3.14,0.47,2.37,0.6,0.91,0.4,0.64,0.0,41.0
3807,3807,Ryo Chonan,69.0,170,70.0, Orthodox,2.57,0.43,2.25,0.6,0.61,0.41,0.39,0.3,47.0
3808,3808,Melvin Guillard,69.0,155,71.0, Orthodox,2.96,0.4,1.85,0.66,1.3,0.63,0.61,0.2,41.0
3809,3809,Harold Howard,74.0,240,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3810,3810,Caio Machado,76.0,250,78.0, Southpaw,6.07,0.58,2.73,0.63,0.0,0.0,0.82,0.0,29.0
3811,3811,Olaf Alfonso,74.0,170,71.0, Orthodox,1.65,0.38,4.77,0.53,0.37,0.07,0.22,0.7,49.0
3812,3812,Scott McDonald,, --,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3813,3813,Wayne Phillips,,185,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
3814,3814,Michael Mangan,72.0,155,73.0,,1.94,0.33,4.52,0.46,19.35,0.5,1.0,0.0,
3815,3815,William Gomis,72.0,145,73.0, Southpaw,2.62,0.46,1.49,0.75,1.06,0.6,0.81,0.7,26.0
3816,3816,Gadzhimurad Antigulov,71.0,205,70.0, Orthodox,2.08,0.55,4.21,0.4,5.08,0.36,0.0,1.4,37.0
